File generated on // Fichier créé sur, 2023-02-13

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-23,22,20,15,17,17,14,23,20,27,43,54,48,13,1,2,1,5,12,7,4,6,3,4,1
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-24,5,1,3,0,7,8,14,12,10,7,5,7,6,5,7,12,7,7,12,36,49,13,11,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-25,4,4,9,11,7,6,9,11,12,7,8,16,11,11,11,13,17,15,34,80,98,91,66,58
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-26,37,36,41,42,65,83,65,96,62,70,74,65,49,30,35,29,25,23,22,83,70,60,67,50
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-27,50,52,36,28,24,17,12,10,6,4,2,0,2,3,11,8,10,24,38,18,15,7,5,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-28,13,10,8,8,8,22,67,66,11,7,5,5,4,5,11,16,14,14,9,9,8,7,10,53
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-29,32,13,5,11,12,12,19,24,20,16,15,24,23,25,23,19,15,14,20,61,78,70,46,27
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-30,16,18,19,13,22,25,48,80,80,59,24,16,11,14,17,21,27,41,47,49,63,57,47,50
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-03-31,44,35,30,25,36,47,77,132,140,89,-999,19,29,27,37,34,23,34,81,154,165,127,111,100
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-01,85,70,48,23,21,28,37,59,91,71,66,40,25,23,18,23,19,9,15,24,33,38,68,81
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-02,78,43,21,21,20,20,27,30,16,13,9,12,20,22,21,11,19,14,13,58,75,61,42,41
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-03,32,29,24,20,22,19,22,31,36,33,20,11,13,19,20,21,23,19,13,13,21,20,7,2
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-04,10,9,8,7,1,1,1,2,3,3,2,2,5,13,10,9,12,10,9,28,36,34,29,30
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-05,23,27,20,20,30,32,36,38,33,28,21,11,5,10,22,27,21,21,33,44,69,67,78,60
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-06,38,42,49,49,57,67,46,24,22,22,22,20,20,25,32,41,24,22,26,28,46,35,20,17
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-07,15,14,15,15,17,11,4,5,7,4,6,20,19,5,10,5,7,18,14,21,33,26,19,26
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-08,20,6,5,6,8,14,9,4,2,12,16,22,18,13,18,14,10,10,9,9,10,16,13,9
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-09,3,7,11,13,38,57,53,32,19,39,41,24,17,36,61,37,29,23,10,54,25,8,10,9
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-10,11,17,12,9,6,10,21,16,7,2,5,6,7,8,4,5,1,4,4,14,21,21,26,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-11,16,15,12,12,17,20,23,26,21,10,6,4,1,4,6,6,3,11,8,11,20,11,13,10
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-12,14,12,9,10,13,19,28,46,38,27,16,12,11,12,9,9,12,11,10,43,68,189,199,104
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-13,60,43,28,35,43,50,58,75,63,52,32,24,17,11,10,8,2,9,19,48,70,70,61,68
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-14,65,48,42,43,40,48,51,63,79,92,74,59,36,26,20,19,24,23,30,33,52,115,98,71
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-15,48,27,28,29,47,94,80,73,53,59,55,53,71,62,32,14,10,10,15,31,86,105,106,113
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-16,81,74,56,33,59,73,72,150,91,54,50,53,49,80,66,40,21,15,15,25,105,125,129,96
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-17,54,49,46,31,33,32,39,35,36,46,47,41,42,41,18,12,16,18,9,19,60,73,76,66
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-18,48,42,47,41,23,14,15,67,66,46,58,75,72,35,28,22,25,17,15,10,13,9,4,14
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-19,16,8,17,22,30,34,49,49,69,68,44,23,27,23,37,26,12,17,12,40,72,91,57,45
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-20,43,44,38,37,33,41,54,53,52,60,59,43,43,31,17,12,18,20,19,44,80,97,90,69
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-21,61,57,40,41,34,51,71,65,53,40,41,43,38,29,28,19,19,25,24,26,72,33,31,33
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-22,27,10,8,7,4,7,6,11,13,9,15,15,13,13,7,7,9,16,14,18,21,26,33,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-23,18,24,25,20,23,40,56,54,54,51,26,14,8,10,7,9,14,13,13,24,27,15,16,14
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-24,11,13,11,9,14,20,24,26,18,10,10,8,9,11,6,10,15,17,15,10,11,11,10,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-25,25,27,21,18,16,24,22,16,14,11,9,11,8,8,8,10,17,16,10,8,13,40,55,57
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-26,60,45,34,29,32,45,43,37,35,37,23,13,8,15,14,15,20,18,12,17,18,12,8,8
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-27,13,16,21,26,31,33,45,45,41,28,11,12,9,16,41,16,3,10,10,9,5,2,4,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-28,9,6,6,4,6,4,2,3,2,3,1,1,3,6,7,4,4,14,18,16,11,7,4,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-29,11,7,3,2,5,4,10,6,8,10,5,1,4,-999,-999,3,0,6,7,12,26,40,-999,33
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-04-30,20,18,15,12,20,36,48,36,27,24,11,7,16,10,17,22,11,12,15,14,7,10,9,8
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-01,12,11,6,7,8,11,16,17,22,15,11,6,2,6,10,6,4,8,12,16,15,18,13,12
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-02,10,9,19,15,11,10,17,16,17,24,23,12,9,15,4,5,13,8,4,6,25,35,33,21
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-03,20,17,18,16,18,26,37,42,49,36,28,17,11,5,8,34,14,8,3,6,7,6,10,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-04,23,14,10,11,12,26,32,25,24,32,19,28,10,5,3,2,2,6,6,18,30,30,26,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-05,20,16,11,15,24,27,25,30,31,30,17,13,13,10,7,7,7,8,7,11,9,20,18,27
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-06,33,35,32,32,28,28,43,59,71,96,119,109,78,60,39,35,27,22,19,91,39,20,15,12
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-07,11,11,0,4,3,1,0,5,10,16,23,8,16,12,10,8,10,16,14,7,9,15,10,9
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-08,33,25,20,17,21,24,27,18,13,4,6,1,2,3,0,2,9,8,5,12,18,22,21,20
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-09,23,19,22,16,16,19,27,26,29,24,4,5,9,7,6,2,0,3,4,8,9,9,9,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-10,5,8,12,11,16,13,21,19,28,41,17,4,5,2,3,3,0,5,2,11,18,22,21,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-11,13,20,10,10,13,20,25,25,22,17,17,11,9,2,3,7,8,8,7,12,31,39,41,36
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-12,32,29,32,36,28,34,35,51,59,30,21,15,9,9,16,11,7,13,5,14,25,24,23,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-13,17,13,12,10,14,11,17,28,37,26,14,7,7,12,7,9,13,16,11,15,27,30,29,26
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-14,24,20,22,24,45,39,30,28,40,33,34,32,31,19,14,25,27,16,13,20,38,40,45,50
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-15,44,40,39,31,30,32,25,27,27,29,25,14,5,20,13,6,3,7,-999,16,16,17,13,8
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-16,10,14,11,8,8,7,2,4,-999,4,6,6,4,23,25,12,17,17,10,4,5,-999,5,3
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-17,5,2,6,5,9,10,7,4,4,7,6,5,6,7,4,4,2,3,6,4,9,6,5,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-18,6,7,3,4,5,4,7,8,12,4,6,10,5,6,4,10,13,13,5,8,7,6,6,10
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-19,11,12,10,12,10,10,18,25,31,14,6,1,4,6,10,9,12,14,11,6,5,8,6,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-20,14,16,10,14,13,12,13,27,21,14,8,7,16,6,11,11,27,22,12,7,11,19,24,28
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-21,31,27,22,19,20,17,34,31,55,54,32,9,5,0,5,2,7,5,8,10,23,26,29,26
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-22,28,27,26,25,18,15,19,21,15,17,12,18,14,11,5,6,12,8,9,3,14,19,21,26
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-23,19,14,10,13,9,7,7,9,11,10,6,7,7,5,8,9,8,8,11,22,19,20,26,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-24,30,27,18,15,14,18,20,22,18,7,9,8,8,6,7,6,1,5,7,11,12,9,20,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-25,31,24,19,24,22,16,25,54,32,16,17,12,13,14,12,19,-999,5,5,5,8,6,6,3
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-26,6,4,5,4,7,10,13,21,14,8,3,6,5,8,8,9,10,10,8,12,12,8,7,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-27,6,7,4,4,9,8,15,6,5,9,8,4,14,10,9,10,12,13,13,17,19,17,12,6
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-28,11,8,7,4,7,6,4,5,5,5,6,5,4,4,11,7,8,7,11,13,19,26,26,25
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-29,22,21,20,18,17,21,27,21,14,3,3,0,0,1,1,1,0,5,3,4,23,24,21,14
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-30,18,16,15,15,15,24,37,26,9,10,8,6,3,6,6,5,10,9,10,9,24,21,16,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-05-31,13,18,14,15,21,32,28,39,36,31,22,-999,-999,-999,-999,-999,36,-999,10,23,25,28,27,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-01,16,14,11,9,19,14,19,-999,-999,18,12,0,3,8,2,8,7,4,7,12,30,34,26,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-02,22,20,17,19,41,59,37,36,36,29,18,16,10,14,12,12,19,29,49,50,35,27,18,22
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-03,27,27,23,28,28,32,37,17,6,6,6,12,7,6,5,5,5,14,13,16,12,11,5,4
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-04,8,18,21,20,27,27,25,24,19,20,31,24,17,11,6,15,19,17,14,10,14,15,30,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-05,18,22,22,17,14,20,22,17,5,14,13,6,1,3,2,4,2,9,9,3,7,8,6,5
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-06,8,8,5,6,8,6,9,5,15,9,4,2,0,2,0,1,4,2,3,7,7,7,12,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-07,19,18,19,18,14,13,29,45,38,30,16,16,9,6,10,12,23,18,9,8,5,8,7,7
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-08,5,5,1,5,2,7,7,6,17,15,19,10,13,11,9,11,17,11,6,7,13,13,11,8
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-09,8,16,12,7,11,13,13,7,11,6,8,8,7,9,-999,9,6,10,14,17,10,4,5,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-10,1,7,2,8,8,11,10,4,5,3,5,3,8,11,5,5,1,7,14,9,3,4,4,3
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-11,8,6,5,7,11,16,15,11,15,13,5,3,4,5,5,4,9,14,7,11,13,20,20,17
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-12,14,13,11,5,9,9,12,4,3,4,4,4,4,2,7,11,14,9,16,21,19,22,18,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-13,20,17,17,12,15,14,14,18,14,9,5,5,8,5,11,10,14,14,9,7,15,10,10,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-14,11,12,12,15,26,29,30,32,19,14,9,14,8,10,10,5,9,18,14,11,8,15,17,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-15,14,22,22,12,16,14,17,14,9,16,25,22,16,12,13,13,15,11,7,6,10,10,6,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-16,5,0,4,5,14,9,9,17,2,6,5,3,2,1,2,8,10,19,17,15,7,15,25,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-17,21,20,20,20,20,27,22,29,23,7,9,6,2,4,2,6,0,11,8,12,19,25,26,21
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-18,22,11,11,11,6,14,8,18,15,12,11,4,7,5,4,6,2,5,8,7,7,17,17,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-19,16,21,24,15,8,5,6,5,5,6,9,3,3,3,4,4,0,9,13,8,6,9,13,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-20,15,12,11,14,15,12,9,25,36,24,15,11,3,4,4,6,0,0,8,9,16,22,24,21
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-21,26,20,24,19,24,30,29,35,42,27,21,18,21,15,8,4,4,12,11,18,32,41,34,37
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-22,22,29,25,15,17,17,26,35,34,19,18,17,14,11,10,10,25,18,15,15,14,28,29,25
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-23,30,34,32,28,31,36,41,77,91,53,26,10,9,9,6,19,22,17,9,7,11,14,18,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-24,26,29,23,21,25,30,32,42,52,68,51,22,9,11,10,12,13,13,12,11,14,13,18,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-25,22,19,18,15,16,20,32,45,59,44,15,10,6,11,6,5,10,17,19,21,20,23,21,25
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-26,22,15,14,18,15,13,24,28,27,21,20,10,4,6,6,10,22,17,20,19,19,29,29,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-27,19,15,17,16,20,15,14,25,29,21,25,24,19,13,11,11,7,15,12,20,34,28,27,32
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-28,32,27,21,23,24,27,37,41,46,42,40,39,22,20,26,22,17,20,20,38,45,36,34,35
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-29,35,33,31,27,31,32,44,56,61,62,54,37,35,36,22,25,22,20,22,37,40,44,44,38
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-06-30,37,36,36,35,33,39,50,73,109,52,27,24,19,20,20,28,55,65,47,44,36,37,39,32
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-01,28,28,29,23,21,22,27,32,25,19,17,14,17,17,17,17,23,25,29,31,31,34,35,35
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-02,43,32,25,26,23,31,30,32,19,10,9,5,9,8,11,5,12,14,16,21,29,29,30,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-03,22,25,21,19,13,19,15,22,30,34,35,32,30,22,14,12,17,28,34,32,28,27,23,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-04,23,20,15,15,14,14,15,15,8,11,13,7,7,9,11,8,13,14,16,7,11,6,12,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-05,16,15,11,14,14,9,19,33,24,22,17,10,11,13,9,10,5,10,9,15,17,25,24,22
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-06,27,23,27,32,32,34,53,52,53,62,61,39,29,23,17,17,21,31,26,33,42,40,39,39
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-07,46,47,45,39,49,50,58,83,92,87,108,92,61,41,49,32,38,34,35,33,49,44,47,44
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-08,42,41,45,36,36,40,72,91,76,65,68,96,99,100,106,82,70,67,43,49,49,45,48,49
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-09,41,44,41,37,52,53,73,73,86,73,60,90,85,75,77,62,58,56,68,68,79,77,67,60
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-10,94,90,63,60,65,55,54,65,56,41,27,17,15,12,11,22,18,13,18,27,33,26,23,22
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-11,22,26,22,29,23,21,22,28,44,64,68,71,58,47,44,44,39,60,70,75,80,76,77,67
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-12,55,50,59,62,54,60,102,108,135,159,115,71,36,35,53,48,46,45,56,67,70,69,69,60
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-13,67,72,68,68,73,68,65,70,76,82,75,73,68,63,70,57,47,45,44,49,52,57,62,66
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-14,56,53,55,53,55,59,67,83,127,152,149,105,92,85,84,79,70,69,62,60,125,163,191,177
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-15,171,152,150,152,151,151,161,180,199,211,152,121,119,156,169,184,176,174,179,185,182,185,199,206
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-16,210,207,220,187,186,188,187,185,199,162,94,68,60,53,51,45,41,38,35,30,40,30,25,28
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-17,22,21,25,21,22,26,22,28,28,27,25,26,25,14,17,21,10,14,23,21,22,20,14,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-18,17,20,17,16,10,12,9,8,13,17,17,16,13,12,9,13,7,8,11,12,11,16,13,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-19,20,22,17,13,17,21,26,39,60,61,58,52,28,16,12,9,8,8,13,17,29,32,19,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-20,14,10,10,15,13,20,17,23,18,18,14,14,16,19,10,13,17,13,10,10,6,11,16,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-21,10,8,7,9,12,9,23,28,31,27,16,5,13,17,6,59,74,26,10,9,16,17,15,7
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-22,12,8,8,9,9,4,13,17,44,56,45,35,23,14,16,13,4,9,6,13,19,14,11,20
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-23,21,20,19,22,24,28,25,27,43,49,33,17,12,5,6,12,6,12,9,7,13,15,13,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-24,13,16,12,10,15,14,13,11,21,36,45,26,16,20,18,3,14,7,13,9,10,11,13,10
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-25,12,11,11,8,8,9,14,11,10,13,13,19,11,11,4,5,36,59,38,18,14,16,16,12
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-26,14,15,13,20,25,24,36,39,35,24,28,24,28,22,21,17,22,18,12,16,12,16,8,12
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-27,16,11,12,14,13,15,17,28,35,16,9,12,19,18,11,11,9,11,7,11,10,19,23,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-28,22,20,15,16,27,25,32,30,32,22,23,27,22,16,15,22,18,20,12,11,13,20,23,10
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-29,10,7,12,10,10,9,14,29,20,17,9,4,6,6,10,7,3,10,14,15,13,20,27,28
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-30,26,29,29,27,18,33,35,52,72,77,61,45,18,14,12,15,31,31,31,22,24,25,20,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-07-31,22,26,24,23,23,22,17,24,28,32,32,72,120,154,163,161,151,237,187,124,117,112,102,107
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-01,84,82,86,82,89,91,89,101,113,121,111,123,130,122,104,102,99,108,116,114,83,90,91,84
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-02,69,72,78,79,79,82,78,84,93,122,125,135,130,108,87,75,80,63,40,42,29,40,47,49
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-03,51,43,43,42,48,40,37,52,39,37,60,68,56,64,36,23,17,17,18,19,24,28,20,25
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-04,29,28,24,24,22,21,22,27,25,26,19,12,8,13,8,10,4,7,9,10,15,29,41,43
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-05,26,25,25,24,28,23,33,31,32,45,53,88,64,37,59,37,9,8,8,12,15,10,10,21
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-06,18,7,6,9,10,16,10,26,40,37,14,6,6,9,6,5,2,3,8,11,14,13,11,16
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-07,16,6,3,6,4,7,10,1,5,3,1,4,7,5,3,6,7,5,7,10,8,5,14,9
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-08,0,2,3,6,4,3,5,4,2,4,3,0,1,2,6,4,4,9,10,16,11,13,16,17
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-09,17,15,13,15,14,13,16,21,20,9,4,2,4,3,4,5,7,9,5,5,9,14,11,9
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-10,12,4,4,11,16,12,18,24,36,43,51,29,5,2,3,2,0,1,10,8,7,5,6,4
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-11,7,12,16,11,13,15,20,30,28,18,14,13,11,10,13,13,8,15,24,18,39,28,24,28
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-12,22,27,33,27,27,23,32,44,47,46,42,40,34,26,13,12,17,18,12,33,32,23,24,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-13,27,24,21,21,20,20,27,36,40,39,47,66,58,24,14,13,17,16,29,34,36,42,40,56
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-14,73,73,66,55,58,51,53,59,61,73,70,60,50,45,56,26,10,6,13,17,14,13,14,11
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-15,14,12,10,12,16,11,23,26,7,6,7,5,10,14,15,16,26,46,59,49,59,46,31,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-16,16,17,21,15,13,15,16,19,29,38,34,26,19,18,15,8,6,8,11,8,14,14,19,17
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-17,20,17,11,10,10,13,15,18,21,14,7,7,3,8,3,2,7,12,8,13,16,15,16,16
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-18,16,14,13,22,12,16,26,26,26,22,22,28,28,70,58,23,14,15,19,19,23,22,20,21
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-19,19,19,24,21,19,20,21,23,27,20,11,9,7,4,7,6,15,12,5,18,17,15,15,26
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-20,24,15,12,15,15,10,11,16,27,35,23,9,4,8,7,8,8,7,7,7,16,32,25,20
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-21,17,23,24,18,13,19,26,29,38,32,23,17,10,5,6,21,34,27,24,28,12,13,12,15
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-22,13,12,11,11,19,16,19,18,16,10,22,15,9,8,7,3,10,4,5,4,6,2,6,8
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-23,7,5,4,0,1,0,5,8,6,5,5,5,6,4,4,4,10,7,9,14,16,14,19,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-24,15,19,15,20,17,9,11,16,26,23,16,7,5,6,7,5,7,8,7,15,19,19,23,19
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-25,21,18,18,14,9,13,17,22,27,44,31,22,9,12,9,11,5,7,13,26,27,21,21,24
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-26,22,26,20,22,22,18,24,25,21,27,50,47,40,40,-999,6,12,14,12,10,7,5,11,10
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-27,3,4,1,4,3,7,6,8,9,10,8,3,2,6,8,9,2,3,9,15,17,20,22,23
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-28,22,15,10,12,9,11,9,19,21,13,13,4,5,4,4,1,6,14,24,16,15,9,14,12
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-29,9,2,8,5,12,12,13,15,17,15,26,28,10,6,10,0,7,6,5,8,15,14,7,11
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-30,7,5,8,8,8,6,11,12,24,18,10,8,10,9,5,5,1,3,8,7,6,7,17,3
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-08-31,2,5,6,6,7,6,3,10,7,7,11,9,18,11,14,10,13,11,13,11,17,17,15,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-09-01,18,17,19,11,11,9,12,15,21,31,32,16,5,1,8,6,0,4,7,6,18,19,21,17
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-09-02,21,21,21,18,14,18,19,35,41,43,42,30,31,12,10,11,16,16,20,27,28,24,19,18
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-09-03,16,16,17,11,13,11,11,12,17,15,15,11,11,6,9,5,11,17,25,26,24,24,22,13
PM10,101705,Quesnel,BC,52.97951,-122.49364,2021-09-04,12,9,8,9,10,8,8,9,8,8,10,7,6,11,11,8,17,22,16,13,13,11,9,9
