File generated on // Fichier créé sur, 2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités,µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/8/2006,9,6,9,8,10,9,11,12,13,15,15,19,17,15,12,17,22,15,14,17,10,10,6,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/9/2006,4,7,8,7,7,7,3,8,13,9,7,9,8,12,13,11,10,10,12,15,17,15,11,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/10/2006,10,9,8,10,5,6,6,7,9,13,14,26,16,13,11,11,11,12,14,13,10,6,5,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/11/2006,3,4,4,4,4,5,5,5,6,8,6,12,10,9,8,7,4,4,5,5,5,5,4,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/12/2006,2,1,2,1,2,2,4,4,3,4,4,4,3,3,4,3,4,6,6,5,5,5,4,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/13/2006,4,3,2,2,3,5,5,5,6,8,8,15,15,10,14,16,15,12,11,9,11,12,9,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/14/2006,5,5,4,3,4,5,8,13,20,24,34,37,40,24,28,19,20,20,24,20,24,24,20,21
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/15/2006,25,22,20,20,25,31,30,46,53,60,55,45,26,26,22,16,11,15,14,21,17,21,12,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/16/2006,7,8,7,6,6,6,15,29,39,50,48,44,39,35,18,22,25,21,29,34,31,30,24,24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/17/2006,29,26,18,18,19,13,25,63,98,90,90,105,35,21,20,17,24,23,34,31,32,35,29,36
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/18/2006,30,33,23,27,15,13,15,26,23,39,25,23,19,15,27,11,16,28,14,22,27,32,44,50
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/19/2006,38,27,25,17,13,16,24,32,19,11,17,24,19,20,13,10,9,15,19,25,19,28,25,24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/20/2006,16,11,10,8,8,11,31,56,77,73,46,37,37,36,27,23,17,22,28,30,33,31,38,40
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/21/2006,54,27,15,18,15,24,42,65,56,68,57,42,36,25,14,19,21,27,33,47,50,38,30,16
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/22/2006,29,15,9,19,9,11,25,51,62,46,27,27,23,24,17,12,18,13,15,9,11,10,8,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/23/2006,5,5,5,6,9,12,24,45,66,42,27,25,29,24,18,12,11,12,17,10,10,8,7,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/24/2006,7,5,6,4,4,3,3,5,7,12,4,8,7,6,7,8,10,12,10,10,7,10,11,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/25/2006,4,5,6,5,3,3,7,9,23,37,56,27,30,17,23,16,11,13,21,16,11,8,8,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/26/2006,10,6,11,7,4,4,3,4,14,32,41,45,27,36,28,29,26,29,31,20,21,23,23,19
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/27/2006,20,13,10,6,6,6,8,10,51,63,54,40,28,14,14,12,13,11,10,9,8,7,8,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/28/2006,5,5,4,4,4,6,7,9,11,10,18,38,29,29,23,33,41,29,14,9,8,6,5,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/29/2006,5,4,5,6,5,5,5,9,11,10,15,29,32,39,43,52,41,22,27,25,15,11,7,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/30/2006,11,10,15,14,16,14,15,10,9,9,11,9,9,10,9,10,6,8,9,6,6,2,1,1
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/31/2006,2,2,2,3,3,2,2,3,3,4,9,11,15,19,23,20,22,18,24,27,27,31,22,21
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/1/2006,26,26,29,34,12,8,9,12,17,27,33,27,33,37,37,28,30,27,30,26,17,16,14,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/2/2006,10,10,11,9,7,7,7,7,7,8,4,6,7,9,8,16,17,15,22,24,22,19,18,21
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/3/2006,17,8,8,8,8,14,24,48,33,35,30,28,29,31,39,54,41,24,22,25,30,39,40,37
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/4/2006,23,20,8,9,9,24,42,53,50,50,38,46,37,38,51,50,48,48,36,31,39,35,26,17
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/5/2006,11,14,10,21,28,66,76,95,83,73,81,86,71,44,64,66,74,64,46,34,39,36,33,27
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/6/2006,41,28,28,17,10,34,69,82,63,43,48,71,127,84,108,102,70,60,32,21,20,16,13,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/7/2006,4,6,7,5,4,9,24,35,29,20,24,28,27,26,33,35,30,22,28,23,33,37,52,39
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/8/2006,38,85,79,25,12,19,13,18,23,21,24,23,32,31,31,35,26,23,29,18,19,24,20,15
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/9/2006,15,15,30,22,33,15,21,23,38,40,41,46,48,35,42,47,41,47,31,19,17,15,8,13
